369 19 6.44 5.50 11.84 15.52 20.9949 38.9804     1  1   5 12
370 19 5.71 5.26 13.17  8.36 11.4729 22.1513     0  1   7 10
371 19 6.52 7.50 10.23 13.02 24.2273 26.2893     0  0   3 12
372 19 5.77 8.69 10.79  9.01 19.1683 36.5707     0  0   1  1
373 19 6.76 8.42  9.25  6.92 18.4170 34.4832     0  1   2  3
374 19 5.99 5.79 10.00  7.50 12.4827 39.0632     0  0  10 14
375 19 7.28 9.17  9.27  9.22 25.6068 72.8505     1  0   2  5
376 19 5.68 8.40 10.57  7.90 16.6291 22.9859     1  1   4  6
377 19 6.02  8.87 10.96  6.95 16.4194 24.5787     1  1   6 12
378 19 6.42  7.73  9.78  8.94 17.5633 21.1750     1  1   1  2
379 19 7.20  8.23 11.63  9.38 19.6512 24.8163     0  0   6 18
380 19 3.93  8.43  8.62  8.35 22.4151 39.0601     1  1   1  2
381 20 6.18  8.82 10.03 12.60 26.2079 26.6683     0  0   2 10
382 20 4.86  9.28  7.55 12.29 30.2420 41.7474     0  1   4  8
383 20 6.10  6.21  8.53  9.64 19.4057 58.6211     1  1   4 11
384 20 6.43  4.72  8.98  5.98  9.1604 24.6033     1  1   8  9
385 20 5.22  8.43  8.21  9.52 23.1861 42.9033     0  0   3  9
386 20 5.25  5.53 11.89  6.13 10.4534 28.4336     0  1   7  8
387 20 6.64  5.56 11.10 11.53 19.1577 44.0574     0  0   2  8
388 20 6.34  9.41 11.79  8.69 20.4863 66.8656     0  0   6 10
389 20 7.08  7.33  9.44  7.41 17.6042 24.8180     1  1  18 19
390 20 5.32 10.74 13.47  9.86 22.6951 61.4596     0  1   1  7
391 20 7.84  5.89 12.06  6.43  8.5845 26.7145     0  0   9 12
392 20 7.03  4.64  6.28  7.31 15.5573 40.0109     1  0   1  7
393 20 5.92  9.19 11.47 13.57 26.3478 66.3077     1  0   6 21
394 20 3.94  7.62  9.97  6.67 17.1875 37.5847     1  1   7  8
395 20 6.31  8.82  9.84  6.39 18.9617 39.3708     0  0   8 15
396 20 4.45  5.75 10.04  9.97 16.1230 16.5350     1  1  18 19
397 20 6.38  4.80 10.56  5.46  7.3974  7.5857     0  1   3  4
398 20 5.15  4.42  9.58 13.26 19.5377 22.1838     1  0   4 17
399 20 5.08  8.20 12.05 10.07 20.1901 23.0006     0  1   9 15
400 20 5.12  8.97  9.69  5.19 17.3221 19.1669     1  1   1  2
401 21 5.99  7.70 11.04  8.75 15.6410 17.5600     0  1   3  9
402 21 4.78  6.92 10.99 13.15 23.4281 42.4860     0  0   1  6
403 21 5.56  3.14 10.59  7.15  3.0472  4.5173     0  1  18 19
404 21 4.98  7.08  8.60  9.04 19.5827 29.3100     0  0   3  6
405 21 6.77  6.24 11.87  8.98 13.2701 33.7853     0  1   3  6
406 21 7.06  7.91  9.05  8.81 20.8612 53.2503     0  0   6 19
407 21 5.77  6.76 10.18 14.72 24.3645 62.6526     0  1   5  9
408 21 5.41  8.20 12.68 13.15 22.6339 40.2162     0  0   2 15
409 21 5.45  9.96 12.04  8.30 18.8706 27.9628     0  0   9 15
410 21 4.88  9.64 11.60 10.46 21.7110 46.6797     0  1   5  7
411 21 5.47  9.32 11.17  5.09 16.2132 18.2750     1  0   5  9
412 21 6.52  4.99 11.42  9.57 12.5224 35.4258     0  1   7  8
413 21 6.76  7.17  9.01  7.19 16.7523 23.3633     1  1   2  6
414 21 6.96  6.79 10.39 11.52 20.0366 35.8938     1  1   3  8
415 21 5.13  9.04  9.80  9.48 20.8553 48.5243     0  1   4 16
416 21 5.66  5.60  9.03  5.30 11.3477 30.5173     1  1   3  5
417 21 5.10  9.57  9.67  9.27 23.7927 60.3304     1  0   1  4
418 21 5.97  8.12 10.62  9.78 20.6488 66.6189     0  1   3  4
419 21 6.88  8.61 11.35 11.21 24.3405 44.3019     1  0   7 12
420 21 5.36  4.80 10.29 10.22 15.7786 32.1670     1  1  14 15
421 22 7.33  6.70 11.92 11.48 18.5693 19.0626     1  0   4  9
422 22 7.53  6.66  9.37 10.24 18.8994 45.4617     0  1  10 17
423 22 6.22  7.56 12.62 11.00 17.3620 25.1618     1  0   2  8
424 22 4.58 10.30  8.30 11.47 31.4344 39.3223     0  0   4  5
425 22 6.01  6.82  9.98  6.46 11.7502 32.8114     0  1   6  7
426 22 6.13  7.68 11.75  8.28 17.4300 30.9711     0  0   3 16
427 22 7.51  5.26 10.17  5.85 10.3340 31.9131     1  1   3  4
428 22 5.74  6.90  9.67  4.55 13.3166 21.3215     1  1   4  7
429 22 6.01  9.60  9.73  9.74 23.9533 52.0275     0  0   2 17
430 22 4.21  6.08  7.84  9.05 14.7690 37.4443     1  1   1  2
431 22 4.99  8.00 10.03  6.24 21.1427 57.1610     0  0   7 10
432 22 6.42  6.26  8.79  7.03 16.1826 35.1758     0  1   2  3
433 22 5.40  4.70 10.16 10.44 14.2015 42.1535     0  0   4 21
434 22 6.49  6.77  7.79  7.99 18.4549 60.5707     1  1   7  8
435 22 4.65  4.82  9.00  8.85 13.9901 23.6515     0  0   6  7
436 22 5.93  6.99 10.00  8.92 16.1170 51.2295     0  1   8  9
437 22 5.16  7.22 11.59 11.10 18.2081 47.1465     0  0   1  4
438 22 5.77  8.21 10.55 12.57 26.6566 60.4556     0  0   3 10
439 22 6.34  7.96 11.97 12.77 22.5510 31.0105     0  1   6 11
440 22 5.62  7.58 10.98  8.65 16.5093 19.9325     1  0   5 18
441 23 4.80  4.79 12.09 10.03 13.1614 13.9604     1  0   7 15
442 23 6.63  7.18 10.21  4.10  9.6691 24.5196     0  1  11 12
443 23 5.65  5.39  9.95  7.08 11.9295 23.8792     0  0   5 14
444 23 6.59  4.25 12.08  9.56 10.8405 30.8363     1  1  10 14
445 23 5.13  5.64 11.15  6.88 13.0419 38.2846     1  1  11 15
446 23 4.97  7.68 12.11 11.05 21.3079 59.1495     0  0   4 10
447 23 7.18  8.77 10.27 11.91 23.1361 40.3304     0  1   6 18
448 23 6.14  6.36 11.16 10.73 15.1190 21.3746     0  1   2  4
449 23 5.09  7.94 10.38  8.45 19.9801 31.4765     0  0   1  4
450 23 6.36  8.37  9.95 11.70 28.8694 70.5176     0  1   6 16
451 23 5.98  8.82 10.87 10.53 24.7045 46.5370     0  0   3 16
452 23 6.87  4.45 10.79  6.76  5.5714  6.9723     0  1  17 18
453 23 6.49  9.87  8.86  9.59 26.8103 69.6051     0  0   4  7
454 23 4.83  4.90  9.20 13.32 22.2138 34.1714     0  0  12 16
455 23 6.07  5.43 10.59 11.67 21.2884 60.7000     0  0   4  8
456 23 5.58  7.11 11.76 10.59 17.2000 25.5905     0  1   1  3
457 23 4.62  5.50 10.23  8.82 14.4973 47.6184     0  0   7 18
458 23 5.44  4.10  9.39  8.68 13.0317 35.9700     0  1   1  2
459 23 6.73  6.16  9.39 10.56 21.0066 41.1773     0  0   5  9
460 23 4.80  4.88 10.35 11.37 14.2485 39.4866     0  1   8 13
461 24 4.55 11.81 12.04  8.14 27.2534 27.2777     0  0   1  9
462 24 5.17  6.86 10.65  9.36 18.8371 52.7579     0  1   6 11
463 24 6.88  6.76 11.29  6.10 13.9240 30.7871     1  0   1  5
464 24 6.41  7.30  9.67  8.51 18.7029 45.1793     0  1   3  4
465 24 5.73  7.46 10.59  9.92 22.3978 60.3041     0  0   1  4
466 24 5.59  9.58  8.02  6.43 20.7232 36.4217     0  1   5  6
467 24 5.85  6.89  7.14 12.38 26.0924 41.1332     0  0   4  7
468 24 6.49  6.93 10.52 11.18 18.9022 47.5206     1  1   3  4
469 24 7.50  8.10  9.80  8.01 20.9610 40.4645     0  0   3  8
470 24 4.49  6.82 10.64  7.79 15.9312 18.8891     1  1   8  9
471 24 6.83  8.62  9.86  9.26 24.9490 27.6893     1  1   2  4
472 24 4.80  4.09  9.69 13.95 20.1194 49.6794     1  1   1  2
473 24 5.59  6.18 10.36 10.43 15.1662 32.1320     1  1  12 21
474 24 6.23  9.12 11.72 15.48 30.5949 69.0409     0  0   1  7
475 24 4.36  5.66 10.76  9.10 12.7177 21.7652     1  1   1  2
476 24 5.98  7.54 10.22 13.97 24.8721 55.7033     1  0   5 12
477 24 6.16  7.38 10.51  7.46 17.8501 30.9356     1  1  10 16
478 24 5.53  6.64 12.26  7.40 14.2831 25.4129     1  0   1  3
479 24 5.32  7.79 10.77 12.23 22.9439 56.2675     0  1   4  9
480 24 7.05 11.48 11.19  8.65 26.0541 76.4604     0  0   5 17
481 25 4.41  9.53  9.13 12.99 29.6643 30.2068     0  0   3  9
482 25 6.54  8.28  9.52  9.33 20.8722 57.9954     0  0   8 13
483 25 4.35  8.34 12.96 10.99 21.6154 62.7815     1  0   6 16
484 25 7.00  5.72  8.50  5.86 16.1821 43.9835     1  1   8  9
485 25 6.03  7.42 11.47  9.83 20.4042 58.0816     0  0   2  7
486 25 5.75  7.42 12.62  9.61 17.8289 43.5894     0  1   3  5
487 25 7.17  8.64 10.43  7.66 19.2288 53.1245     0  0   3 10
488 25 6.95  5.31  9.00 13.07 19.9803 47.5515     1  1   8 10
489 25 5.94  9.32  8.24 11.46 27.8261 51.0022     0  0   6 12
490 25 6.37  7.07 10.01  7.40 17.3724 31.7615     1  1   4  5
491 25 5.40  4.51  8.41  6.61 12.0401 28.0936     1  1  11 12
492 25 5.44  7.39  9.13 11.64 24.1888 78.6489     0  0   2  3
493 25 4.66  9.17 10.20 10.53 23.8428 27.2061     0  1   9 20
494 25 5.48  6.10  9.47 14.33 26.6805 50.3383     0  0   3 14
495 25 6.67  7.88  6.85  8.59 22.5788 26.4995     1  1  17 18
496 25 7.78  7.67 11.28  8.16 17.5812 46.5132     0  0   1  2
497 25 7.02  6.31 11.13  7.93 13.8640 23.8955     0  0   6  7
498 25 7.81  9.05  8.14 13.43 33.4805 63.9197     1  1   3  8
499 25 6.04  6.90  9.87 11.09 21.7478 62.9146     0  1   8 19
500 25 4.74  9.71 10.83  7.43 20.3589 48.0041     0  1   9 15
