  1.00  1.68
  3.37  2.69
  4.15  4.04
 23.36  5.07
  6.94  5.99
  7.36  7.32
  3.39  7.04
  5.12  7.33
  2.39  6.31
  1.09  5.30
  0.33  3.65
  1.49  2.91
  0.44  1.22
  0.91  1.17
  0.61  1.31
  0.75  1.87
  0.80  2.49
  3.05  3.16
  1.68  4.37
  1.34  4.89
  7.09  4.57
  8.41  4.10
  1.87  3.37
  1.17  2.10
  1.47  1.50
  0.91  1.43
  1.78  1.76
  1.11  2.69
  1.98  4.97
  5.51  9.09
  8.48 12.78
 34.06 14.27
 12.68 13.60
 18.64 11.79
  8.34  8.02
  2.51  4.96
  1.36  3.61
  8.56  3.74
  7.04  3.67
 16.72  3.72
  3.47  4.25
  2.38  4.50
  3.90  4.50
  4.84  4.80
  1.27  5.14
  0.87  0.63
  0.31  0.67
  0.41  0.80
  0.37  1.07
  1.06  1.31
  1.22  1.71
  5.26  2.48
  9.50  3.39
 18.11  4.03
 10.68  4.87
 26.42  5.87
  7.72  5.99
  4.91  6.80
  2.50  6.34
  3.35  5.53
  3.96  4.22
  1.56  3.39
  0.78  1.70
  0.48  1.48
  1.17  1.58
  2.08  2.38
  0.95  2.99
  3.45  4.27
  1.02  5.56
  2.02  6.20
  3.39  5.56
 13.70  5.03
  1.71  3.61
  0.74  2.25
  1.33  1.64
  1.85  1.65
  1.42  2.02
  1.01  2.83
  2.76  4.38
  9.42  6.76
 18.76 10.76
  5.26 12.40
 16.93 12.03
  6.30 11.00
  2.28  9.32
  4.66  5.93
  2.43  4.25
  4.72  4.24
  2.45  4.05
  2.45  3.82
  3.87  4.46
  8.47  4.99
 34.84  4.96
  8.66  5.42
  8.92  5.62
  0.96  1.02
  0.51  0.99
  0.40  1.01
  1.10  1.10
  0.67  1.26
  3.24  1.54
  2.38  2.22
  4.56  3.01
  2.83  3.51
  6.17  4.64
 11.00  5.64
  6.58  5.76
  1.85  6.92
  3.28  6.74
  7.57  5.88
  2.52  4.88
  1.45  4.16
  0.93  2.31
  0.70  2.01
  1.03  2.21
  5.41  2.87
 10.15  3.45
  9.15  4.94
  6.70  6.47
  2.88  7.20
  4.92  6.57
  4.22  6.13
  2.24  4.50
  1.01  2.87
  1.62  1.78
  2.11  1.68
  2.79  1.92
  1.82  2.53
  4.02  3.62
  9.41  5.51
  2.82  9.21
  2.38 10.72
 13.35 10.57
 11.21  9.94
  3.61  8.84
  5.49  5.52
  4.91  3.80
  1.61  3.72
  2.94  3.65
  1.27  3.36
  2.20  4.19
  5.23  4.91
  4.50  4.98
  3.50  5.42
  2.14  5.74
  1.15  1.21
  0.55  1.10
  1.20  1.01
  1.54  0.95
  1.71  1.03
  1.49  1.22
  0.46  1.41
  0.63  2.16
  0.94  2.64
  1.59  3.70
  5.27  4.60
  4.68  5.16
  1.78  6.25
  8.71  6.23
  8.68  5.55
  2.69  4.83
  2.41  4.21
  1.36  2.58
  2.04  2.16
  3.68  2.37
  3.73  3.04
  2.84  3.66
 21.14  5.24
 10.48  6.68
 14.25  7.27
  6.72  6.63
  1.35  6.39
  1.82  4.73
  1.01  3.28
  0.91  2.22
  1.52  2.02
  1.58  1.96
  1.39  2.36
  1.88  3.49
 18.06  4.80
 15.67  6.03
  5.05  7.07
  4.09  7.04
  4.30  6.25
  7.79  5.61
  3.28  4.58
  0.88  3.32
  2.33  3.15
  0.87  3.18
  1.48  2.85
  3.35  3.79
  3.81  4.44
  6.67  4.67
  4.54  5.05
  2.35  5.51
  2.49  1.23
  1.00  1.09
  0.40  0.98
  0.92  0.84
  1.09  0.74
  0.50  0.70
  0.16  0.77
  0.79  1.32
  0.51  1.76
  2.92  2.57
  1.75  3.21
  1.19  3.86
  0.84  5.04
  1.19  5.17
  2.84  4.91
  2.18  4.86
  1.04  4.35
  2.41  2.83
  2.97  2.40
  5.51  2.60
  4.84  3.07
  6.61  3.68
  3.94  5.18
  4.77  6.39
  8.84  6.86
  8.23  6.22
  2.73  6.10
  1.34  4.66
  0.77  3.55
  2.26  2.64
  3.92  2.39
  3.08  2.19
  2.33  2.30
 14.65  3.09
  6.55  3.60
 11.41  4.60
  5.26  5.49
 18.76  5.67
  3.59  4.99
  4.20  4.88
  3.42  3.93
  2.00  2.71
  1.93  2.37
  3.20  2.33
  4.27  1.99
  2.71  2.44
  2.51  2.64
  2.94  2.87
  2.79  3.00
  4.55  3.21
  0.40  1.23
  1.30  1.05
  0.35  0.92
  0.24  0.65
  0.43  0.50
  0.56  0.39
  0.31  0.39
  0.28  0.62
  0.15  0.83
  0.59  1.56
  0.54  2.19
  0.57  2.85
  0.68  3.19
  1.53  3.51
  2.07  3.37
  1.13  3.75
  2.27  3.34
  4.04  3.00
  5.07  2.72
  7.21  2.89
  9.70  2.64
  3.17  2.85
  8.80  4.02
  7.23  5.27
 19.39  5.71
 15.53  5.59
  5.32  6.05
  3.24  5.05
  8.43  4.03
  6.63  3.26
  5.09  2.93
  4.29  2.49
  6.41  2.45
  7.71  2.82
 11.42  3.05
 15.16  3.52
  8.75  3.73
  3.64  3.86
  5.31  3.29
  2.22  3.23
  2.71  2.57
  1.11  1.95
  0.39  1.62
  1.14  1.45
  1.09  1.12
  0.63  1.25
  0.46  1.49
  1.05  1.65
  1.17  1.86
  6.77  1.94
  0.56  0.99
  1.53  0.85
  0.80  0.73
  0.46  0.50
  0.32  0.35
  0.16  0.24
  0.06  0.22
  0.09  0.31
  0.15  0.48
  0.24  1.04
  0.36  1.59
  1.10  2.13
  0.50  2.55
  1.03  2.74
  1.54  2.76
  2.57  3.35
  2.61  3.04
 18.31  2.79
  5.25  2.66
 14.12  2.80
  6.01  2.14
  1.96  2.28
  1.45  2.71
  2.41  3.49
  3.90  3.85
 15.12  4.40
  5.33  6.03
  3.77  6.00
  5.39  6.04
 12.10  5.33
  1.98  4.67
  4.01  3.08
  3.21  2.75
  2.45  2.24
  1.97  2.27
  4.88  2.15
  4.42  2.14
  6.22  2.13
  9.08  1.68
  1.66  1.35
  1.06  1.15
  0.89  0.84
  0.15  0.67
  0.18  0.69
  0.62  0.68
  0.56  0.82
  0.59  0.99
  3.62  1.16
  2.21  1.26
  4.77  1.53
  0.61  0.88
  0.70  0.74
  0.28  0.63
  0.34  0.51
  0.12  0.36
  0.24  0.20
  0.26  0.19
  0.10  0.26
  0.43  0.37
  0.53  0.47
  0.24  0.86
  0.26  1.25
  0.46  1.45
  1.18  1.67
  0.48  2.04
  2.07  2.59
  1.95  2.44
 12.17  2.41
  1.64  2.35
  2.15  2.30
  1.68  1.63
  1.68  1.74
  2.06  1.85
  1.24  2.34
  2.15  2.80
  2.17  3.48
  3.56  5.43
  2.33  5.97
  7.73  6.48
  7.85  6.14
  3.89  5.63
  7.96  3.81
  4.22  3.22
  1.43  2.23
  1.79  2.03
  0.93  1.67
  3.20  1.49
  6.17  1.37
  2.56  1.15
  3.51  0.87
  1.50  0.78
  0.32  0.58
  0.22  0.48
  0.29  0.51
  0.27  0.51
  0.09  0.62
  0.48  0.74
  0.81  0.86
  1.01  0.91
  1.32  1.12
  1.48  0.92
  0.92  0.81
  2.07  0.71
  0.75  0.60
  0.22  0.43
  0.53  0.30
  0.19  0.26
  0.18  0.29
  0.10  0.36
  0.20  0.41
  0.08  0.69
  0.19  1.02
  0.26  1.26
  0.99  1.53
  0.48  2.03
  1.31  2.60
  1.55  2.59
  1.95  2.56
  1.98  2.56
  2.51  2.33
  0.57  1.65
  1.89  1.58
  0.86  1.50
  0.37  1.88
  1.32  2.22
  3.16  2.99
  2.55  5.09
  6.55  7.30
 46.53  8.53
  7.98  8.61
 18.98  8.20
  2.70  6.27
  3.84  4.18
  2.89  2.31
  4.41  1.81
  1.67  1.29
  1.07  1.02
  0.55  0.83
  0.53  0.80
  0.86  0.58
  0.37  0.54
  0.85  0.38
  0.30  0.32
  0.24  0.33
  0.51  0.35
  0.50  0.43
  0.43  0.59
  0.65  0.70
  0.83  0.75
  0.95  0.90
  1.03  1.54
  1.63  1.33
  1.52  1.17
  0.77  0.80
  0.78  0.56
  0.49  0.42
  0.10  0.33
  0.20  0.27
  0.10  0.28
  0.13  0.30
  0.11  0.54
  0.24  0.82
  0.46  1.14
  0.55  1.45
  0.75  2.00
  6.30  2.50
  3.10  2.71
  5.11  2.65
  5.45  2.65
  0.70  2.36
  1.98  1.76
  0.70  1.47
  1.52  1.31
  1.35  1.52
  0.44  1.78
  4.32  2.54
  3.40  4.81
 11.27  7.62
 43.50  9.16
 10.80  9.54
 11.08  9.31
  6.21  7.29
  5.62  4.65
  6.39  2.63
  3.30  1.79
  1.02  1.10
  0.22  0.78
  0.61  0.52
  0.85  0.53
  0.29  0.45
  0.16  0.46
  0.72  0.36
  0.43  0.38
  0.14  0.38
  0.40  0.39
  1.96  0.47
  0.24  0.58
  1.31  0.67
  1.28  0.74
  1.74  0.89
  2.33  1.98
  4.39  1.70
  3.57  1.50
  3.11  1.03
  1.81  0.71
  0.52  0.54
  0.67  0.43
  0.39  0.36
  0.45  0.34
  0.32  0.32
  0.12  0.36
  0.24  0.48
  0.12  0.74
  0.53  1.04
  1.37  1.56
 19.39  1.91
  7.78  2.50
 19.44  2.56
 10.13  2.53
  1.27  2.17
  1.09  1.93
  3.37  1.39
  1.03  1.18
  1.17  1.33
  1.38  1.63
  1.00  2.39
  2.35  4.60
  6.47  7.70
 42.47  9.38
 58.32 10.26
 17.19 10.10
 22.75  8.21
  8.21  5.25
  2.69  3.21
  1.88  1.88
  0.60  1.09
  0.44  0.65
  0.34  0.43
  0.63  0.44
  0.30  0.45
  0.64  0.52
  0.63  0.50
  0.46  0.66
  0.26  0.65
  0.45  0.66
  1.06  0.70
  0.47  0.82
  0.46  0.97
  2.61  1.10
  9.77  1.32
  9.03  2.32
 14.72  2.05
  3.91  1.88
  2.35  1.33
  2.30  1.01
  0.28  0.87
  0.81  0.70
  0.18  0.52
  0.39  0.45
  0.37  0.37
  0.20  0.29
  0.27  0.31
  0.11  0.53
  0.44  0.85
  1.04  1.35
  3.66  1.65
  2.76  2.36
  6.73  2.46
  7.63  2.49
  5.15  2.19
  1.59  2.05
  2.55  1.48
  2.56  1.29
  6.68  1.25
  2.57  1.47
  1.18  1.87
  1.07  3.14
  2.72  6.18
  2.76  7.66
 13.37  8.96
 21.08 10.26
 21.57  9.53
  3.46  6.65
  3.15  4.94
  2.20  3.28
  0.60  1.41
  0.37  0.75
  0.30  0.55
  1.39  0.62
  0.46  0.71
  2.91  0.86
  0.77  0.88
  0.64  1.05
  0.51  1.03
  1.08  1.04
  1.04  1.03
  0.83  1.20
  3.27  1.33
  3.56  1.47
  4.62  1.66
  2.41  2.39
  8.97  2.22
  2.08  2.09
  1.77  1.47
  3.99  1.15
  0.69  1.09
  0.69  0.89
  1.06  0.63
  2.41  0.50
  0.19  0.40
  0.06  0.31
  0.07  0.26
  0.07  0.49
  0.27  0.75
  0.51  1.21
  1.87  1.46
  1.38  2.17
  2.16  2.31
  5.40  2.38
  8.01  2.22
  0.82  2.15
  2.35  1.57
  1.98  1.37
  5.75  1.22
  3.96  1.10
  2.21  1.44
  1.16  2.32
  2.58  5.15
  5.54  6.66
  5.46  8.19
 42.96  9.55
  5.39  9.28
  2.68  6.70
  2.35  5.11
  1.32  3.67
  0.73  1.90
  0.18  1.60
  0.29  1.46
  1.23  1.52
  1.37  1.45
  2.10  1.62
  1.83  1.26
  2.41  1.31
  1.48  1.43
  3.46  1.49
  2.19  1.56
  2.74  2.00
  2.17  2.17
  4.32  2.32
 10.60  2.63
  1.54  2.62
  4.09  2.42
  1.12  2.31
  0.89  1.67
  1.38  1.35
  1.33  1.23
  1.16  1.06
  0.56  0.75
  0.62  0.61
  0.13  0.52
  0.03  0.36
  0.05  0.25
  0.07  0.41
  0.18  0.60
  0.62  0.90
  0.35  1.14
  0.79  1.74
  2.96  1.89
  3.13  1.92
  1.65  1.89
  1.79  1.83
  0.95  1.37
  1.67  1.24
  1.52  1.20
  3.43  1.07
  1.82  1.26
  1.41  2.00
  1.21  3.30
  5.05  5.18
  6.85  7.03
 20.24  8.91
  5.38  9.09
  6.65  8.10
  4.15  6.33
  1.41  4.83
  1.38  3.25
  0.64  2.80
  0.38  2.79
  2.54  2.69
  3.52  2.42
  1.10  2.12
  1.01  1.68
  2.55  1.56
  1.30  1.79
  2.76  1.96
  2.46  2.20
  6.02  2.62
  3.35  2.94
 10.90  3.11
 11.79  3.46
  4.90  2.27
  4.52  2.27
  1.38  2.20
  1.03  1.83
  1.63  1.63
  1.71  1.45
  0.96  1.26
  1.00  0.96
  0.81  0.80
  0.24  0.68
  0.13  0.50
  0.05  0.37
  0.09  0.46
  0.63  0.54
  0.33  0.74
  0.60  0.90
  1.57  1.26
  2.14  1.39
  1.51  1.47
  1.12  1.46
  2.03  1.41
  2.78  1.07
  1.00  1.00
  1.06  0.98
  3.17  0.92
  1.09  1.11
  0.97  1.75
  2.46  2.81
  1.98  4.76
  5.56  6.92
  5.54  9.00
  7.53 10.22
 10.20  9.61
 13.30  7.96
  1.12  6.27
  4.60  4.70
  3.67  3.48
  5.93  3.58
  3.96  3.43
  2.18  3.50
  2.15  3.09
  2.75  2.65
  2.72  2.38
  2.40  4.04
  1.72  3.95
  4.80  4.51
 24.83  5.00
  6.54  5.57
 11.45  4.47
 11.61  4.88
  2.04  2.15
  1.99  2.29
  2.45  2.32
  0.72  2.18
  2.22  2.16
  0.81  2.07
  1.02  2.09
  1.03  1.69
  1.54  1.43
  0.10  1.22
  0.88  0.87
  0.40  0.47
  0.18  0.56
  0.34  0.62
  0.83  0.72
  0.50  0.85
  1.69  0.91
  2.35  0.99
  1.14  1.06
  0.75  1.10
  0.73  1.01
  0.89  0.92
  1.27  0.86
  0.94  0.83
  1.03  0.76
  2.15  0.81
  0.60  1.51
  1.81  2.39
  6.95  4.65
  5.74  6.89
 14.78 10.31
 15.77 11.87
 18.22 11.63
  9.61 10.01
  3.88  8.36
  3.68  5.84
  3.64  4.44
  6.45  5.08
 15.24  4.75
  3.30  4.90
  2.67  4.54
  5.98  4.31
  5.94  3.26
  1.54  5.18
  5.42  5.16
 13.30  5.74
 17.52  5.96
  9.01  6.61
  3.18  5.30
  4.15  5.63
  0.40  2.33
  2.02  2.60
  5.65  2.80
  1.96  3.47
  1.07  3.98
  1.60  3.81
  2.17  3.72
  3.35  3.15
  3.61  2.26
  0.34  1.53
  0.46  1.06
  0.63  0.63
  0.47  0.68
  0.31  0.71
  0.24  0.79
  0.85  0.89
  0.53  0.89
  0.88  0.88
  0.47  0.84
  0.15  0.85
  0.22  0.78
  0.14  0.71
  0.96  0.65
  0.18  0.67
  0.29  0.63
  1.33  0.75
  2.43  1.47
  2.10  2.81
  2.48  5.47
  4.46  7.59
  8.21 11.60
 13.89 13.23
102.70 14.38
  9.46 12.83
  3.77 11.47
  4.59  8.46
  3.91  7.11
 24.93  6.65
  6.50  5.91
  5.20  5.89
  7.96  5.75
  3.41  5.75
  5.13  4.08
  6.12  5.90
  7.22  6.34
 24.03  6.58
 10.53  6.35
  7.92  7.00
  6.28  5.84
  8.15  5.61
  0.15  2.42
  0.48  2.71
  0.97  2.97
  0.63  3.89
  0.49  4.59
  2.36  4.41
  0.78  4.37
  1.89  3.74
  2.28  2.70
  0.61  1.80
  0.88  1.22
  0.52  0.73
  0.56  0.75
  0.43  0.75
  0.22  0.80
  1.48  0.91
  1.56  0.88
  0.56  0.83
  0.48  0.74
  0.15  0.69
  0.18  0.61
  0.26  0.54
  0.34  0.48
  0.14  0.52
  0.32  0.55
  1.75  0.65
  6.34  1.56
 20.35  3.18
  6.16  6.36
  9.06  8.81
 10.13 13.68
 41.99 15.53
  9.35 16.89
 16.11 15.12
  8.30 13.38
  5.01  9.68
  5.02  7.70
  4.60  7.10
 13.73  6.17
  8.80  6.35
 15.31  6.18
  4.19  6.65
  3.70  4.70
 10.08  6.80
 10.63  7.29
 13.49  7.49
  6.31  6.86
  5.09  7.61
  8.40  6.15
  3.83  5.68
  0.20  2.35
  0.14  2.81
  1.43  3.16
  0.87  4.50
  1.19  5.58
  5.88  5.43
  4.02  5.36
  8.12  4.65
  0.86  3.29
  1.89  2.10
  0.93  1.43
  0.68  0.85
  0.44  0.85
  0.40  0.82
  0.32  0.87
  0.99  0.96
  0.99  0.93
  0.82  0.87
  0.27  0.77
  0.09  0.69
  0.03  0.54
  0.05  0.42
  0.36  0.31
  0.13  0.35
  0.03  0.41
  0.36  0.61
  1.52  1.52
  2.32  3.60
  2.91  6.03
  8.13  8.36
 12.08 13.96
  5.49 16.22
 27.14 17.93
 29.36 17.08
 35.38 15.32
 14.50 10.40
  1.96  8.04
  7.88  7.10
  9.68  6.10
 13.57  6.68
 34.58  7.22
 13.59  8.03
  4.26  5.70
  3.73  8.36
  1.43  8.84
  7.11  8.82
  9.26  7.97
  1.86  8.62
  1.12  6.59
  1.65  5.83

